window,gaussian_id,affected_bR,bR_total,A_n,A_c,A_opportunity,D_opportunity,A_support,D_support,A_cap,D_cap,A_G0,D_G0,A_simple,D_simple,A_oac,D_oac,delta_G0,delta_simple,delta_OAC,delta_OAC_minus_delta_G0,A_low_evidence,D_low_evidence,A_OAC_above_threshold,D_OAC_above_threshold,A_OAC_topK,D_OAC_topK
W2,323469,0,0.0,4.0,4.0,4.0,4.0,4,4,0,0,0.00023233606771100312,0.00023233606771100312,0.00022023363374181344,0.00022023363374181344,0.00023233606771100312,0.00023233606771100312,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,326167,0,0.0,26.0,20.0,17.0,17.0,17,17,0,0,0.00010390122197087784,0.00010390122141118879,0.00017454455063692023,0.00017454454980037987,0.00014843031710125404,0.00014843031630169825,-5.596890545423935e-13,-8.365403638896374e-13,-7.995557883312687e-13,-2.398667337888752e-13,0,0,0,0,0,0
W2,327359,1,0.06353700160980225,15.0,15.0,15.0,15.0,14,14,0,0,0.00011825741518123323,0.00011586889006972948,0.00021518683258156112,0.00021472368368460657,0.00011825741518123323,0.00011586889006972948,-2.38852511150375e-06,-4.631488969545521e-07,-2.38852511150375e-06,0.0,0,0,0,0,0,0
W2,327976,0,0.0,19.0,16.0,12.513288427503765,12.513288427503765,13,13,0,0,0.00013897710950435508,0.00013897710797257452,0.00021791077237845856,0.00021791077007971696,0.00019356977458688778,0.00019356977245339675,-1.53178056176706e-12,-2.2987416007161365e-12,-2.1334910292429565e-12,-6.017104674758966e-13,0,0,0,0,0,0
W2,330114,0,0.0,7.0,7.0,7.0,7.0,7,7,0,0,0.0001538908070090526,0.0001538908070090526,0.00018336100539816753,0.00018336100539816753,0.0001538908070090526,0.0001538908070090526,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,331515,1,1.807836890220642,12.0,12.0,4.077988751709075,4.407177253954772,4,5,0,0,4.2696955455769535e-05,4.357805391396371e-05,0.00015356169169263972,0.00014046727086649516,8.456947741450829e-05,8.293495445161818e-05,8.810984581941739e-07,-1.3094420826144555e-05,-1.6345229628901065e-06,-2.5156214210842804e-06,0,0,0,0,0,0
W2,332271,0,0.0,25.0,23.0,23.0,23.0,22,22,0,0,1.0931580145552289e-05,1.0931580145552289e-05,1.2801107285351111e-05,1.2801107285351111e-05,1.1741326823000607e-05,1.1741326823000607e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,336823,0,0.0,23.0,23.0,22.514524785025547,22.514524785025547,23,23,0,0,6.602826357740686e-05,6.602826357740686e-05,6.403442747572857e-05,6.403442747572857e-05,6.723722680471445e-05,6.723722680471445e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,337818,0,0.0,13.0,13.0,13.0,13.0,13,13,0,0,0.0001091069620516604,0.0001091069620516604,0.0001244009222722902,0.0001244009222722902,0.0001091069620516604,0.0001091069620516604,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,338431,0,0.0,87.0,72.0,66.45446278303265,66.45446278303265,63,63,0,0,1.9198418349154772e-05,1.9198418349154772e-05,3.277955781235348e-05,3.277955781235348e-05,2.4796953958093662e-05,2.4796953958093662e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,338770,0,0.0,61.0,51.0,47.21829320118722,47.21829320118722,45,45,0,0,8.505317004239434e-05,8.505317004239434e-05,0.000332922426183915,0.00033292242647721274,0.00010793909182095675,0.00010793909182095675,0.0,2.9329772117947517e-13,0.0,0.0,0,0,0,0,0,0
W2,340492,0,0.0,19.0,19.0,19.0,19.0,19,19,0,0,2.4316171005155317e-06,2.4316171005155317e-06,2.6604594129204266e-06,2.6604594129204266e-06,2.4316171005155317e-06,2.4316171005155317e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,341993,0,0.0,12.0,12.0,12.0,12.0,12,12,0,0,8.701672117913024e-05,8.701672117913024e-05,0.00011645097006723665,0.00011645097006723665,8.701672117913024e-05,8.701672117913024e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,342620,0,0.0,20.0,20.0,19.158043984530718,19.158043984530718,20,20,0,0,1.084037077987432e-05,1.084037077987432e-05,1.5720136943281478e-05,1.5720136943281478e-05,1.123449367704687e-05,1.123449367704687e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,344017,1,0.0005041920230723917,75.0,67.0,57.0,57.0,53,53,0,0,1.1671274183910897e-06,1.1643276731021502e-06,3.1041374529015065e-06,3.103011560787852e-06,1.5115256729982963e-06,1.507899773361801e-06,-2.799745288939482e-09,-1.1258921136546542e-09,-3.6258996364953773e-09,-8.261543475558954e-10,0,0,0,0,0,0
W2,344855,0,0.0,18.0,18.0,16.35828187413919,16.35828187413919,16,16,0,0,0.00036058848005874705,0.0003605884768249881,0.00039830613703201417,0.00039830613439657375,0.0003896668004862205,0.000389666796991687,-3.2337589637304598e-12,-2.635440422751184e-12,-3.494533492871127e-12,-2.607745291406671e-13,0,0,0,0,1,1
W2,346180,1,0.009471242316067219,38.0,30.0,27.08768799398422,27.08768799398422,27,27,0,0,3.1762100105687864e-05,3.175938432459078e-05,0.0001650642899640337,0.00016506420910333068,4.2911142337025334e-05,4.2907473270155536e-05,-2.7157810970839078e-09,-8.08607030075223e-11,-3.6690668697985252e-09,-9.532857727146174e-10,0,0,0,0,0,0
W2,347459,0,0.0,74.0,70.0,68.0,68.0,64,64,0,0,0.00010711210210738791,0.00010711210210738791,0.0001485868513484121,0.0001485868513484121,0.0001160381106163369,0.0001160381106163369,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,347903,0,0.0,30.0,21.0,18.0,18.0,18,18,0,0,6.248376308971154e-06,6.248376308971154e-06,1.5309585301871574e-05,1.5309585301871574e-05,9.656581568409965e-06,9.656581568409965e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,352112,0,0.0,13.0,13.0,13.0,13.0,12,12,0,0,3.2235960204091566e-06,3.2235960204091566e-06,3.763834768437759e-06,3.763834768437759e-06,3.2235960204091566e-06,3.2235960204091566e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,352248,0,0.0,40.0,39.0,19.81542046974145,19.81542046974145,21,21,0,0,9.86296406153997e-05,9.86296406153997e-05,0.00019873243145126417,0.00019873243145126417,0.00018222244669546664,0.00018222244669546664,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,353438,1,0.44308120012283325,11.0,10.0,10.0,10.0,10,10,0,0,0.00021108144904825497,0.00020467882065779784,0.00019843726294823888,0.00019361816870512705,0.00022615869540884462,0.0002192987364190691,-6.402628390457125e-06,-4.819094243111832e-06,-6.859958989775513e-06,-4.573305993183874e-07,0,0,0,0,0,0
W2,353971,0,0.0,3.0,3.0,2.0,2.0,2,2,0,0,2.7803595003206283e-05,2.7803595003206283e-05,4.195243054783497e-05,4.195243054783497e-05,2.7803595003206283e-05,2.7803595003206283e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,354885,0,0.0,33.0,24.0,21.0,21.0,20,20,0,0,3.893595667363345e-05,3.893595667363345e-05,0.00015095127597219532,0.00015095127597219532,5.762521587697751e-05,5.762521587697751e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,355346,1,0.2374705970287323,96.0,58.0,51.0,51.0,47,47,0,0,6.316579344602193e-06,6.0942833780789594e-06,2.026035896165931e-05,1.9410169011961648e-05,1.1484689717458533e-05,1.1080515232870836e-05,-2.222959665232338e-07,-8.50189949697661e-07,-4.0417448458769736e-07,-1.8187851806446356e-07,0,0,0,0,0,0
W2,355716,0,0.0,10.0,10.0,9.994583954030439,9.994583954030439,10,10,0,0,2.599841146775361e-05,2.599841146775361e-05,2.9343724100213123e-05,2.9343724100213123e-05,2.60084731167535e-05,2.60084731167535e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,355782,0,0.0,63.0,50.0,44.023253968998986,44.023253968998986,42,42,0,0,7.389839740117077e-05,7.389839751666215e-05,0.0004567669646988094,0.00045676696491109997,0.00010309989883389915,0.00010309989899502782,1.154913838175009e-13,2.1229058008026547e-13,1.6112866520635177e-13,4.563728138885087e-14,0,0,0,0,0,0
W2,355867,0,0.0,18.0,18.0,17.0,17.0,17,17,0,0,0.00029006851562169485,0.00029006851562169485,0.0003916986659631028,0.0003916986659631028,0.00030388130207987076,0.00030388130207987076,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,358368,0,0.0,18.0,18.0,18.0,18.0,17,17,0,0,3.327801354342025e-05,3.3265050363853436e-05,3.649608407832363e-05,3.648404739162547e-05,3.327801354342025e-05,3.3265050363853436e-05,-1.2963179566817583e-08,-1.2036686698159644e-08,-1.2963179566817583e-08,0.0,0,0,0,0,0,0
W2,359250,0,0.0,9.0,9.0,8.01555305401347,8.01555305401347,8,8,0,0,0.0002919731624868089,0.0002919731721880857,0.0003658948560968312,0.000365894869890578,0.0003158948319121009,0.00031589484240821355,9.701276782771162e-12,1.379374679798609e-11,1.0496112659574841e-11,7.94835876803679e-13,0,0,0,0,0,0
W2,360391,0,0.0,70.0,65.0,63.6357428116535,63.6357428116535,60,60,0,0,0.0003045040919606176,0.00030450409185667535,0.0011375367171082692,0.0011375367170194807,0.0003331567285042556,0.00033315672839053276,-1.0394224543575081e-13,-8.878856851135541e-14,-1.1372283323374255e-13,-9.780587797991735e-15,0,0,0,0,0,0
W2,360573,0,0.0,10.0,10.0,9.60170241935949,9.60170241935949,10,10,0,0,5.996900436002761e-05,5.996900436002761e-05,7.117795790052359e-05,7.117795790052359e-05,6.172507199138694e-05,6.172507199138694e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,361557,0,0.0,9.0,9.0,1.0,1.0,1,1,0,0,7.34378700144589e-05,7.34378700144589e-05,0.00066094083013013,0.00066094083013013,7.34378700144589e-05,7.34378700144589e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,362464,0,0.0,12.0,12.0,12.0,12.0,12,12,0,0,0.00018118671202197825,0.00018118671202197825,0.00022878734153713095,0.00022878734153713095,0.00018118671202197825,0.00018118671202197825,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,363116,0,0.0,80.0,69.0,62.0,62.0,59,59,0,0,2.9077113546105427e-08,2.9077113546105427e-08,3.1625099887096966e-08,3.1625099887096966e-08,3.7007235422316e-08,3.7007235422316e-08,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,363454,1,0.1486244797706604,62.0,54.0,52.0,52.0,50,50,0,0,5.27494268182284e-05,5.2731695192168474e-05,7.443117691488225e-05,7.442149874592913e-05,6.216896732148347e-05,6.214806933362713e-05,-1.7731626059923355e-08,-9.678168953115873e-09,-2.0897987856345742e-08,-3.166361796422387e-09,0,0,0,0,0,0
W2,363525,0,0.0,12.0,11.0,10.0,10.0,10,10,0,0,3.251943326176843e-05,3.251943326176843e-05,3.7944657437929544e-05,3.7944657437929544e-05,3.71650665848782e-05,3.71650665848782e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,363951,0,0.0,19.0,19.0,19.0,19.0,19,19,0,0,0.0002636386508177231,0.0002636386508177231,0.00040128981890046587,0.00040128981890046587,0.0002636386508177231,0.0002636386508177231,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,366133,0,0.0,21.0,19.0,17.0,17.0,16,16,0,0,3.1471702551958257e-07,3.1471702551958257e-07,3.6296347325944515e-07,3.6296347325944515e-07,3.746631256185507e-07,3.746631256185507e-07,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,367428,0,0.0,18.0,16.0,10.0,10.0,9,9,0,0,3.452342126466748e-05,3.452342126466748e-05,6.568019623219015e-05,6.568019623219015e-05,5.425109055876317e-05,5.425109055876317e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,369967,0,0.0,20.0,20.0,19.0,19.0,18,18,0,0,8.24422038931516e-05,8.244220388178291e-05,8.92468379889226e-05,8.924683797763935e-05,8.602664754067994e-05,8.602664752881695e-05,-1.1368686482667034e-14,-1.1283251351475176e-14,-1.1862987805630332e-14,-4.943013229632975e-16,0,0,0,0,0,0
W2,370617,0,0.0,21.0,21.0,21.0,21.0,21,21,0,0,6.738597078635524e-05,6.738597078635524e-05,7.232942080514652e-05,7.232942080514652e-05,6.738597078635524e-05,6.738597078635524e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,371845,0,0.0,23.0,19.0,18.0,18.0,17,17,0,0,0.0003338653811235273,0.0003338653811235273,0.0005331358673436023,0.0005331358673436023,0.00040974387683341985,0.00040974387683341985,0.0,0.0,0.0,0.0,0,0,0,0,1,1
W2,371948,0,0.0,14.0,13.0,11.685798195945749,11.685798195945749,12,12,0,0,0.00019495654159332583,0.00019495654055390332,0.0002486198170553808,0.0002486198156913821,0.00022371942472056538,0.00022371942352779182,-1.0394225085676168e-12,-1.363998703481778e-12,-1.1927735546219537e-12,-1.5335104605433691e-13,0,0,0,0,0,0
W2,372407,0,0.0,7.0,7.0,7.0,7.0,7,7,0,0,0.00017112622507348924,0.00017112622507348924,0.00017921999919137137,0.00017921999919137137,0.00017112622507348924,0.00017112622507348924,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,373208,0,0.0,9.0,9.0,6.663307878685,6.663307878685,7,7,0,0,0.00018912996246298362,0.00018912995922922468,0.0002616256933298211,0.0002616256885387377,0.0002305747465974876,0.0002305747426551025,-3.2337589366254055e-12,-4.791083382891387e-12,-3.942385101100149e-12,-7.086261644747432e-13,0,0,0,0,0,0
W2,374360,0,0.0,20.0,20.0,19.99584842226106,19.99584842226106,19,19,0,0,2.0043075585629567e-05,2.0043075585629567e-05,3.281263786400465e-05,3.281263786400465e-05,2.0046543284914747e-05,2.0046543284914747e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,375382,0,0.0,19.0,19.0,18.342655295676288,18.342655295676288,18,18,0,0,6.312746776721294e-05,6.312746767147665e-05,6.867849098536445e-05,6.867849092377115e-05,6.498474507311013e-05,6.498474497455717e-05,-9.573628511044124e-14,-6.159329502593985e-14,-9.855296103939565e-14,-2.816675928954404e-15,0,0,0,0,0,0
W2,377473,0,0.0,21.0,21.0,18.85716419851679,18.85716419851679,19,19,0,0,0.00030671313806708767,0.00030671313806708767,0.0003978387060747297,0.0003978387060747297,0.00033546718154016495,0.00033546718154016495,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,379869,0,0.0,9.0,9.0,8.764407689597002,8.764407689597002,9,9,0,0,0.00017188746520938972,0.00017188746844314865,0.0001933310236916509,0.0001933310272570952,0.00017505998727565048,0.00017505999056909483,3.2337589366254055e-12,3.5654442993946628e-12,3.2934443475358954e-12,5.968541091048996e-14,0,0,0,0,0,0
W2,383860,0,0.0,8.0,8.0,7.022739760818759,7.022739760818759,7,7,0,0,0.00021665715030394495,0.00021665715212293435,0.0004007793958524654,0.0004007793968722854,0.00023586566135661195,0.00023586566333687036,1.8189894035458565e-12,1.019819970658753e-12,1.9802584051709093e-12,1.6126900162505287e-13,0,0,0,0,0,0
W2,383992,0,0.0,29.0,23.0,21.0,21.0,21,21,0,0,6.856881016128162e-05,6.856881016128162e-05,0.00021216795557053015,0.00021216795557053015,9.051082941289175e-05,9.051082941289175e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,387450,0,0.0,9.0,9.0,9.0,9.0,9,9,0,0,8.652038620008777e-05,8.652038620008777e-05,8.697596893748298e-05,8.697596893748298e-05,8.652038620008777e-05,8.652038620008777e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,387650,0,0.0,22.0,20.0,18.0,18.0,16,16,0,0,0.00015580251852592204,0.00015580251852592204,0.0003222246137528759,0.0003222246137528759,0.00018413024916699876,0.00018413024916699876,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,390402,0,0.0,96.0,64.0,51.98424454110697,51.98424454110697,49,49,0,0,2.0112005936649114e-06,2.0112005936649114e-06,9.41112864553237e-06,9.41112864553237e-06,3.592440355586415e-06,3.592440355586415e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,394383,1,0.6950488090515137,19.0,14.0,7.213905418353025,7.213905418353025,8,8,1,1,8.746976542726627e-05,6.688553449108488e-05,0.0003387212671618496,0.0002621888494998661,0.00017493953085453255,0.00013377106898216975,-2.0584230936181397e-05,-7.653241766198348e-05,-4.1168461872362794e-05,-2.0584230936181397e-05,0,0,0,0,0,0
W2,398015,1,0.008460353128612041,7.0,7.0,7.0,7.0,7,7,0,0,5.767687452719526e-06,5.675801812036038e-06,1.270275676776865e-05,1.2673992323114906e-05,5.767687452719526e-06,5.675801812036038e-06,-9.188564068348817e-08,-2.876444465374408e-08,-9.188564068348817e-08,0.0,0,0,0,0,0,0
W2,399862,0,0.0,13.0,13.0,11.081177099422346,11.081177099422346,12,12,0,0,3.002358485341224e-05,3.002358485341224e-05,3.702084597298976e-05,3.702084597298976e-05,3.384357461908978e-05,3.384357461908978e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,399928,0,0.0,13.0,13.0,13.0,13.0,12,12,0,0,6.101384608952615e-05,6.1013845529837105e-05,6.271176700871426e-05,6.271176644391032e-05,6.101384608952615e-05,6.1013845529837105e-05,-5.5968904776613e-13,-5.648039409214198e-13,-5.5968904776613e-13,0.0,0,0,0,0,0,0
W2,401307,0,0.0,18.0,15.0,9.113465215333727,9.113465215333727,10,10,0,0,0.00019018304319350242,0.00019018304319350242,0.00044457359906283116,0.00044457359906283116,0.000319063411657555,0.000319063411657555,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,405315,0,0.0,9.0,9.0,8.377346046604059,8.377346046604059,9,9,0,0,0.00016692207767240083,0.00016692207767240083,0.00019724914273320664,0.00019724914273320664,0.00017531924869601463,0.00017531924869601463,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,405675,0,0.0,2.0,2.0,2.0,2.0,2,2,0,0,0.00010076057878904976,0.00010076057878904976,0.00010123419978738889,0.00010123419978738889,0.00010076057878904976,0.00010076057878904976,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,406191,0,0.0,18.0,18.0,18.0,18.0,18,18,0,0,1.851114129259991e-05,1.851114129259991e-05,2.7468304555539173e-05,2.7468304555539173e-05,1.851114129259991e-05,1.851114129259991e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,406511,0,0.0,12.0,12.0,12.0,12.0,11,11,0,0,0.0001788175850379048,0.000178817584431575,0.00020557005083433256,0.0002055700500282718,0.0001788175850379048,0.000178817584431575,-6.063297921469341e-13,-8.060607574206929e-13,-6.063297921469341e-13,0.0,0,0,0,0,0,0
W2,408489,0,0.0,22.0,14.0,11.0,11.0,10,10,0,0,1.1190302879155405e-05,1.1190302879155405e-05,3.2238436479834696e-05,3.2238436479834696e-05,1.9396524990536035e-05,1.9396524990536035e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,409767,0,0.0,36.0,36.0,22.153200349178277,22.153200349178277,23,23,0,0,0.00021014828047959277,0.00021014828047959277,0.0003589478859681048,0.0003589478859681048,0.0003214111889540823,0.0003214111889540823,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,409822,0,0.0,9.0,9.0,6.029246483879356,6.029246483879356,8,8,0,0,0.00014449037856441768,0.00014449037856441768,0.00018914373319853968,0.00018914373319853968,0.0001872897355107047,0.0001872897355107047,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,410921,0,0.0,12.0,12.0,12.0,12.0,11,11,0,0,0.00020913553513916364,0.00020913553028852525,0.00029227797907424824,0.00029227797126794847,0.00020913553513916364,0.00020913553028852525,-4.850638391385581e-12,-7.806299768924052e-12,-4.850638391385581e-12,0.0,0,0,0,0,0,0
W2,412256,0,0.0,10.0,10.0,10.0,10.0,10,10,0,0,0.00023441241319233086,0.00023441241319233086,0.0002465675019307235,0.0002465675019307235,0.00023441241319233086,0.00023441241319233086,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,413083,1,0.07397761940956116,95.0,93.0,73.1636744008652,73.1636744008652,69,69,0,0,7.388407759877895e-06,7.37523265747468e-06,1.110517569165105e-05,1.1096878596636601e-05,9.479231956062866e-06,9.46232846944114e-06,-1.3175102403214613e-08,-8.297095014448409e-09,-1.690348662172551e-08,-3.728384218510898e-09,0,0,0,0,0,0
W2,414652,0,0.0,8.0,8.0,8.0,8.0,8,8,0,0,8.595099825470243e-05,8.595099825470243e-05,0.00011059637630227856,0.00011059637630227856,8.595099825470243e-05,8.595099825470243e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,415091,0,0.0,11.0,11.0,11.0,11.0,11,11,0,0,0.00018304021696993996,0.00018304021696993996,0.00019566326294357867,0.00019566326294357867,0.00018304021696993996,0.00018304021696993996,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,415272,0,0.0,19.0,19.0,16.86204522970487,16.86204522970487,17,17,0,0,0.0004827915688176625,0.0004827915688176625,0.0008128498819593753,0.0008128498819593753,0.0005322683351771895,0.0005322683351771895,0.0,0.0,0.0,0.0,0,0,0,0,1,1
W2,415415,0,0.0,20.0,20.0,18.0,18.0,16,16,0,0,6.335985962564461e-05,6.335985962564461e-05,0.00010457832065509457,0.00010457832065509457,6.911984686433957e-05,6.911984686433957e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,415713,0,0.0,5.0,5.0,4.000009523801833,4.000009523801833,4,4,0,0,0.00010085931583014106,0.00010085931583014106,0.0001524259291586446,0.0001524259291586446,0.00011346659522973773,0.00011346659522973773,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,415745,0,0.0,7.0,7.0,7.0,7.0,7,7,0,0,4.7941834899185256e-05,4.7941834899185256e-05,6.829029108543435e-05,6.829029108543435e-05,4.7941834899185256e-05,4.7941834899185256e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,415780,0,0.0,21.0,21.0,19.93909041976792,19.93909041976792,19,19,0,0,0.0002573376106218867,0.0002573376106218867,0.0002792427762652258,0.0002792427765113265,0.00026874205129509424,0.00026874205129509424,0.0,2.461007200978138e-13,0.0,0.0,0,0,0,0,0,0
W2,416032,0,0.0,22.0,21.0,18.18989220156756,18.18989220156756,19,19,0,0,0.0004552874681227085,0.0004552874681227085,0.0007504371521482663,0.0007504371521482663,0.0005334624460390207,0.0005334624460390207,0.0,0.0,0.0,0.0,0,0,0,0,1,1
W2,416703,0,0.0,19.0,19.0,18.99725976992221,18.99725976992221,18,18,0,0,4.801545131379694e-05,4.801545131379694e-05,5.545255831990213e-05,5.545255831990213e-05,4.8021172577338996e-05,4.8021172577338996e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,417225,0,0.0,97.0,94.0,71.34094924343135,71.34094924343135,69,69,0,0,1.7231654272841087e-05,1.7231654272841087e-05,3.3763559363230555e-05,3.3763559363230555e-05,2.3100280777371374e-05,2.3100280777371374e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,417227,0,0.0,28.0,22.0,19.95104013903665,19.95104013903665,18,18,0,0,9.484572097494767e-06,9.484572097494767e-06,1.9845006538905546e-05,1.9845006538905546e-05,1.2671946828111326e-05,1.2671946828111326e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,419838,1,14.115674018859863,91.0,84.0,68.94107167148003,68.94107167148003,66,66,0,0,0.000551348296675785,0.0005436365763631976,0.0008617799215970231,0.0008471215485782058,0.0007180877245690292,0.0007080438163441073,-7.711720312587335e-06,-1.4658373018817299e-05,-1.0043908224921863e-05,-2.3321879123345277e-06,0,0,1,1,1,1
W2,421968,0,0.0,3.0,2.0,2.0,2.0,2,2,0,0,8.780348404494967e-06,8.780348404494967e-06,1.724689845239044e-05,1.724689845239044e-05,8.780348404494967e-06,8.780348404494967e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,422801,0,0.0,11.0,11.0,7.506553891118306,7.506553891118306,8,8,0,0,0.00010269892641190381,0.00010269892641190381,0.0001796615200703972,0.0001796615200703972,0.0001338788233866986,0.0001338788233866986,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,423485,0,0.0,10.0,10.0,8.85844090384603,8.85844090384603,9,9,0,0,2.713593130465597e-05,2.713593130465597e-05,3.5960668701801425e-05,3.5960668701801425e-05,2.9545031244927404e-05,2.9545031244927404e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,423625,0,0.0,17.0,17.0,17.0,17.0,16,16,0,0,9.545811535110047e-06,9.545811535110047e-06,8.191741331048582e-06,8.191741331048582e-06,9.545811535110047e-06,9.545811535110047e-06,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,424740,1,0.3316247761249542,16.0,16.0,16.0,16.0,15,15,0,0,0.00021565255815758633,0.00021541453225282226,0.00028445081481254784,0.0002842591998669438,0.00021565255815758633,0.00021541453225282226,-2.3802590476407204e-07,-1.9161494560401273e-07,-2.3802590476407204e-07,0.0,0,0,0,0,0,0
W2,426664,0,0.0,22.0,22.0,20.99938907778475,20.99938907778475,19,19,0,0,0.00024591971509835275,0.00024591971575980347,0.00033029878261308255,0.0003302987827657886,0.0002557627537482108,0.0002557627544361364,6.6145071191126e-13,1.5270602707687098e-13,6.879255737106404e-13,2.647486179938041e-14,0,0,0,0,0,0
W2,428162,0,0.0,20.0,18.0,17.0,17.0,17,17,0,0,7.98485589257325e-05,7.98485589257325e-05,9.814210196602586e-05,9.814210196602586e-05,9.125549591512286e-05,9.125549591512286e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,428286,0,0.0,9.0,9.0,9.0,9.0,9,9,0,0,0.00012082648916273481,0.00012082648916273481,0.00013590552564507743,0.00013590552564507743,0.00012082648916273481,0.00012082648916273481,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,429484,1,0.009217622689902782,29.0,28.0,26.99453389169656,26.99453389169656,25,25,0,0,2.104678662670596e-05,2.1027297472446192e-05,3.392170245367367e-05,3.389657064183441e-05,2.2408595048024427e-05,2.2387844870176303e-05,-1.9489154259768725e-08,-2.5131811839255774e-08,-2.0750177848124644e-08,-1.2610235883559189e-09,0,0,0,0,0,0
W2,430082,0,0.0,100.0,100.0,91.01060672203067,91.01060672203067,88,88,0,0,9.047968721120015e-05,9.047965024933547e-05,0.00011690493060622112,0.00011690492790296888,9.904038922196344e-05,9.904034876296566e-05,-3.6961864680593905e-11,-2.7032522406525775e-12,-4.045899777856653e-11,-3.4971330979726226e-12,0,0,0,0,0,0
W2,431338,1,0.001731415861286223,10.0,10.0,9.0,9.0,9,9,0,0,3.667398441393743e-05,3.6026776706421514e-05,4.464049350035644e-05,4.385305430731685e-05,3.949506013808647e-05,3.879806722230009e-05,-6.472077075159164e-07,-7.874391930395866e-07,-6.969929157863762e-07,-4.9785208270459796e-08,0,0,0,0,0,0
W2,432788,0,0.0,17.0,17.0,16.023821267737027,16.023821267737027,15,15,0,0,0.0001338863068988704,0.0001338863068988704,0.00016816954824709756,0.00016816954824709756,0.0001404133810066729,0.0001404133810066729,0.0,0.0,0.0,0.0,0,0,0,0,0,0
W2,432820,0,0.0,21.0,19.0,18.0,18.0,18,18,0,0,0.00022303113514986008,0.00022303113653575677,0.00047632832212277104,0.0004763283234391484,0.0002534444717612046,0.00025344447333608725,1.3858966871251738e-12,1.3163773456698058e-12,1.5748826396634608e-12,1.8898595253828698e-13,0,0,0,0,0,0
W2,434557,0,0.0,12.0,12.0,11.0,11.0,11,11,0,0,0.0001831339057692579,0.00018313515965928673,0.000202776319206646,0.00020277759688133924,0.00019534283282054174,0.00019534417030323917,1.253890028835242e-09,1.2776746932316712e-09,1.3374826974296792e-09,8.359266859443715e-11,0,0,0,0,0,0
